COD_INE;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;LONGITUD_ETRS89_REGCAN95;LATITUD_ETRS89_REGCAN95;ALTITUD;COD_CA;COMUNIDAD_AUTONOMA
44223000000;44772;44;Teruel;Torre de Arcas;76;3427,9518;25975;44223000101;Torre de Arcas;58;-0,068707317;40,75142438;747;2;Aragón
44224000000;44776;44;Teruel;Torre de las Arcas;19;3716,5556;27558;44224000101;Torre de las Arcas;18;-0,718026017;40,84212816;944;2;Aragón
44225000000;44780;44;Teruel;Torre del Compte;118;1945,7231;18302;44225000101;Torre del Compte;115;0,109315048;40,93655352;500;2;Aragón
44226000000;44784;44;Teruel;Torrelacárcel;130;3553,62;26346;44226000101;Torrelacárcel;130;-1,302802092;40,61391543;979;2;Aragón
44227000000;44788;44;Teruel;Torre los Negros;77;2915,2088;22075;44227000101;Torre los Negros;77;-1,098037879;40,85277668;1071;2;Aragón
44228000000;44800;44;Teruel;Torremocha de Jiloca;117;3394,355;27730;44228000101;Torremocha de Jiloca;116;-1,297072919;40,58964177;981;2;Aragón
44229000000;44804;44;Teruel;Torres de Albarracín;184;2830,9973;23592;44229000101;Torres de Albarracín;181;-1,530595678;40,42663066;1219;2;Aragón
44230000000;44808;44;Teruel;Torrevelilla;161;3344,2469;25775;44230000101;Torrevelilla;156;-0,108947024;40,90264729;610;2;Aragón
44231000000;44812;44;Teruel;Torrijas;36;5733,7809;37029;44231000101;Torrijas;36;-0,957299454;40,02243305;1365;2;Aragón
44232000000;44816;44;Teruel;Torrijo del Campo;509;4404,2997;40328;44232000101;Torrijo del Campo;509;-1,337314841;40,82672118;923;2;Aragón
44234000000;44820;44;Teruel;Tramacastiel;62;4735,23;33895;44234000201;Tramacastiel;36;-1,240053836;40,18839254;892;2;Aragón
44235000000;44824;44;Teruel;Tramacastilla;134;2481,4261;25982;44235000101;Tramacastilla;126;-1,574397094;40,43044808;1255;2;Aragón
44236000000;44828;44;Teruel;Tronchón;56;5710,9839;36289;44236000101;Tronchón;45;-0,398958538;40,62094008;1099;2;Aragón
44237000000;44832;44;Teruel;Urrea de Gaén;452;4111,6669;30625;44237000101;Urrea de Gaén;451;-0,470179219;41,15860686;297;2;Aragón
44238000000;44836;44;Teruel;Utrillas;3073;3982,097;37847;44238000301;Utrillas;2866;-0,843932138;40,81261103;941;2;Aragón
44239000000;44840;44;Teruel;Valacloche;33;1501,8925;17043;44239000101;Valacloche;28;-1,091238684;40,19072304;984;2;Aragón
44240000000;44844;44;Teruel;Valbona;187;4072,1379;34281;44240000101;Valbona;180;-0,81081434;40,22899882;949;2;Aragón
44241000000;44848;44;Teruel;Valdealgorfa;582;4692,7225;28721;44241000101;Valdealgorfa;579;-0,034881766;40,99081893;510;2;Aragón
44243000000;44852;44;Teruel;Valdecuenca;33;1864,14;18079;44243000101;Valdecuenca;33;-1,40893457;40,29782738;1334;2;Aragón
44244000000;44856;44;Teruel;Valdelinares;82;5508,5484;48077;44244000101;Valdelinares;82;-0,605708288;40,39113054;1684;2;Aragón
44245000000;44860;44;Teruel;Valdeltormo;304;1600,1413;18462;44245000101;Valdeltormo;301;0,083852955;40,98656663;426;2;Aragón
44246000000;44864;44;Teruel;Valderrobres;2537;12404,68;81867;44246000101;Valderrobres;2430;0,154550281;40,87502582;483;2;Aragón
44247000000;44868;44;Teruel;Valjunquera;336;4183,6585;32304;44247000101;Valjunquera;327;0,025967898;40,9524431;552;2;Aragón
44249000000;44872;44;Teruel;El Vallecillo;40;2159,4587;23369;44249000101;El Vallecillo;40;-1,566383749;40,23434415;1434;2;Aragón
44250000000;44876;44;Teruel;Veguillas de la Sierra;27;1366,7385;18291;44250000101;Veguillas de la Sierra;27;-1,406079995;40,15416123;1268;2;Aragón
44251000000;44880;44;Teruel;Villafranca del Campo;290;6655;38869;44251000101;Villafranca del Campo;289;-1,346842698;40,69552616;959;2;Aragón
44252000000;44884;44;Teruel;Villahermosa del Campo;93;1919,9148;21403;44252000101;Villahermosa del Campo;93;-1,246469149;41,10945382;955;2;Aragón
44256000000;44888;44;Teruel;Villanueva del Rebollar de la Sierra;49;1899,4436;19717;44256000101;Villanueva del Rebollar de la Sierra;45;-1,008321791;40,89108208;1085;2;Aragón
44257000000;44892;44;Teruel;Villar del Cobo;163;5412,8599;39903;44257000101;Villar del Cobo;158;-1,672498481;40,39459419;1428;2;Aragón
44258000000;44896;44;Teruel;Villar del Salz;59;3869,4247;27754;44258000101;Villar del Salz;59;-1,499898113;40,68158692;1211;2;Aragón
44260000000;44900;44;Teruel;Villarluengo;157;15788,9646;81741;44260000201;Villarluengo;116;-0,530238233;40,6484083;1114;2;Aragón
44261000000;44904;44;Teruel;Villarquemado;900;5642,711;29983;44261000101;Villarquemado;890;-1,267340954;40,51780952;997;2;Aragón
44262000000;44908;44;Teruel;Villarroya de los Pinares;160;6641,4661;39266;44262000101;Villarroya de los Pinares;155;-0,668414961;40,52924037;1317;2;Aragón
44263000000;44912;44;Teruel;Villastar;566;3904,5661;30215;44263000101;Villastar;544;-1,152273639;40,28075239;858;2;Aragón
44264000000;44916;44;Teruel;Villel;338;8534,05;54127;44264000201;Villel;334;-1,186557569;40,23384169;821;2;Aragón
44265000000;44920;44;Teruel;Vinaceite;180;5007,5913;30564;44265000101;Vinaceite;180;-0,577579876;41,26690521;303;2;Aragón
44266000000;44924;44;Teruel;Visiedo;133;5553,1646;40012;44266000101;Visiedo;133;-1,096940502;40,68579593;1184;2;Aragón
44267000000;44928;44;Teruel;Vivel del Río Martín;63;5116,3217;35121;44267000201;Vivel del Río Martín;57;-0,939674362;40,8698807;967;2;Aragón
44268000000;44932;44;Teruel;La Zoma;28;1450,2276;19405;44268000101;La Zoma;26;-0,619401599;40,78382829;1144;2;Aragón
45001000000;45004;45;Toledo;Ajofrín;2379;3510,3613;31543;45001000101;Ajofrín;2359;-3,982322895;39,71325807;770;8;Castilla-La Mancha
45002000000;45008;45;Toledo;Alameda de la Sagra;4344;3299,3;35270;45002000101;Alameda de la Sagra;4334;-3,797266622;40,01345502;593;8;Castilla-La Mancha
45003000000;45012;45;Toledo;Albarreal de Tajo;802;4148,36;34254;45003000101;Albarreal de Tajo;652;-4,228893496;39,89710585;448;8;Castilla-La Mancha
45004000000;45016;45;Toledo;Alcabón;796;802,4584;15647;45004000101;Alcabón;796;-4,368751314;40,0022373;529;8;Castilla-La Mancha
45005000000;45020;45;Toledo;Alcañizo;260;1350,9061;18497;45005000101;Alcañizo;254;-5,103822345;39,90363041;373;8;Castilla-La Mancha
45006000000;45024;45;Toledo;Alcaudete de la Jara;1743;15611,9423;64034;45006000101;Alcaudete de la Jara;1713;-4,870405114;39,78820793;411;8;Castilla-La Mancha
45007000000;45028;45;Toledo;Alcolea de Tajo;838;6447,3973;47788;45007000101;Alcolea de Tajo;473;-5,14799672;39,80910603;353;8;Castilla-La Mancha
45008000000;45032;45;Toledo;Aldea en Cabo;184;2549,8792;26763;45008000101;Aldea en Cabo;182;-4,457144288;40,18460261;487;8;Castilla-La Mancha
45009000000;45036;45;Toledo;Aldeanueva de Barbarroya;457;9179,973;46107;45009000101;Aldeanueva de Barbarroya;447;-5,021958868;39,75885177;498;8;Castilla-La Mancha
45010000000;45040;45;Toledo;Aldeanueva de San Bartolomé;403;3460,6713;26155;45010000101;Aldeanueva de San Bartolomé;398;-5,112712998;39,63704311;571;8;Castilla-La Mancha
45011000000;45044;45;Toledo;Almendral de la Cañada;342;3361,17;32006;45011000101;Almendral de la Cañada;337;-4,740635725;40,18349766;632;8;Castilla-La Mancha
45012000000;45048;45;Toledo;Almonacid de Toledo;1012;9558,08;60851;45012000101;Almonacid de Toledo;955;-3,855205085;39,75277697;717;8;Castilla-La Mancha
45013000000;45052;45;Toledo;Almorox;2565;6476,7811;44218;45013000101;Almorox;2248;-4,390752017;40,23375132;532;8;Castilla-La Mancha
45014000000;45056;45;Toledo;Añover de Tajo;5453;4025,43;45630;45014000101;Añover de Tajo;5433;-3,76609975;39,98900362;594;8;Castilla-La Mancha
45015000000;45060;45;Toledo;Arcicóllar;1089;3055,8;30352;45015000101;Arcicóllar;1049;-4,115963563;40,05515861;549;8;Castilla-La Mancha
45016000000;45064;45;Toledo;Argés;7200;2399,67;31199;45016000101;Argés;6735;-4,057534357;39,80630967;651;8;Castilla-La Mancha
45017000000;45068;45;Toledo;Azután;286;2160,6736;21067;45017000101;Azután;286;-5,126956112;39,78596483;336;8;Castilla-La Mancha
45018000000;45072;45;Toledo;Barcience;1150;1896,8;18874;45018000101;Barcience;1145;-4,236320921;39,98313089;513;8;Castilla-La Mancha
45019000000;45076;45;Toledo;Bargas;11325;8975,99;67995;45019000101;Bargas;8634;-4,020523031;39,94058921;589;8;Castilla-La Mancha
45020000000;45080;45;Toledo;Belvís de la Jara;1471;11402;54433;45020000101;Belvís de la Jara;1443;-4,949517574;39,75966446;449;8;Castilla-La Mancha
45021000000;45084;45;Toledo;Borox;4397;6005,13;36968;45021000101;Borox;4040;-3,74164544;40,06980268;580;8;Castilla-La Mancha
45022000000;45088;45;Toledo;Buenaventura;385;3592,98;27069;45022000101;Buenaventura;368;-4,8492656;40,17590533;433;8;Castilla-La Mancha
45023000000;45092;45;Toledo;Burguillos de Toledo;3861;2842,71;24558;45023000101;Burguillos de Toledo;3830;-3,992643776;39,79637205;676;8;Castilla-La Mancha
45024000000;45096;45;Toledo;Burujón;1344;3544,9787;34939;45024000101;Burujón;1327;-4,298155929;39,90128734;499;8;Castilla-La Mancha
45025000000;45100;45;Toledo;Cabañas de la Sagra;2181;1640,15;21604;45025000101;Cabañas de la Sagra;2179;-3,947635089;40,00808287;546;8;Castilla-La Mancha
45026000000;45104;45;Toledo;Cabañas de Yepes;316;1789;19442;45026000101;Cabañas de Yepes;316;-3,535855476;39,88942286;702;8;Castilla-La Mancha
45027000000;45108;45;Toledo;Cabezamesada;357;5982,501;37850;45027000101;Cabezamesada;357;-3,102198598;39,81670765;729;8;Castilla-La Mancha
45028000000;45112;45;Toledo;Calera y Chozas;4839;21904,32;90216;45028000201;Calera y Chozas;2967;-4,978733436;39,88169356;392;8;Castilla-La Mancha
45029000000;45116;45;Toledo;Caleruela;205;941,8523;15034;45029000101;Caleruela;205;-5,255340412;39,87493036;371;8;Castilla-La Mancha
45030000000;45120;45;Toledo;Calzada de Oropesa;515;14216,96;85634;45030000101;Calzada de Oropesa;502;-5,278733447;39,89798815;348;8;Castilla-La Mancha
45031000000;45124;45;Toledo;Camarena;4840;6614,16;40492;45031000101;Camarena;4019;-4,119245478;40,09310611;571;8;Castilla-La Mancha
45032000000;45128;45;Toledo;Camarenilla;612;2431,55;22767;45032000101;Camarenilla;600;-4,074676813;40,01766279;506;8;Castilla-La Mancha
45033000000;45132;45;Toledo;El Campillo de la Jara;326;8806,4943;46106;45033000101;El Campillo de la Jara;319;-5,054729467;39,58956676;650;8;Castilla-La Mancha
45034000000;45136;45;Toledo;Camuñas;1738;10095,71;55711;45034000101;Camuñas;1729;-3,45968597;39,4276827;667;8;Castilla-La Mancha
45035000000;45140;45;Toledo;Cardiel de los Montes;405;2431,0894;22090;45035000101;Cardiel de los Montes;181;-4,653016933;40,06283084;399;8;Castilla-La Mancha
45036000000;45144;45;Toledo;Carmena;797;4669,7603;38680;45036000101;Carmena;791;-4,401790615;39,95584493;557;8;Castilla-La Mancha
45037000000;45148;45;Toledo;El Carpio de Tajo;1948;11358,0438;55404;45037000101;El Carpio de Tajo;1923;-4,454480603;39,88746712;480;8;Castilla-La Mancha
45038000000;45152;45;Toledo;Carranque;5451;2472,58;24462;45038000101;Carranque;5018;-3,898606124;40,16962251;664;8;Castilla-La Mancha
45039000000;45156;45;Toledo;Carriches;265;1867,3643;16909;45039000101;Carriches;256;-4,458697641;39,96371629;550;8;Castilla-La Mancha
45040000000;45160;45;Toledo;El Casar de Escalona;2281;3955,0905;28914;45040000101;El Casar de Escalona;1364;-4,525693097;40,04622001;463;8;Castilla-La Mancha
45041000000;45164;45;Toledo;Casarrubios del Monte;7498;9241,6278;67056;45041000101;Casarrubios del Monte;4703;-4,036361797;40,18432945;603;8;Castilla-La Mancha
45042000000;45168;45;Toledo;Casasbuenas;212;3046,3;30314;45042000101;Casasbuenas;205;-4,126361083;39,7607424;683;8;Castilla-La Mancha
45043000000;45172;45;Toledo;Castillo de Bayuela;902;3731,61;40866;45043000101;Castillo de Bayuela;902;-4,685080256;40,1010085;541;8;Castilla-La Mancha
45045000000;45176;45;Toledo;Cazalegas;2221;2952,41;26658;45045000101;Cazalegas;1939;-4,67779786;40,01096279;441;8;Castilla-La Mancha
45046000000;45180;45;Toledo;Cebolla;3290;3677,0718;29738;45046000101;Cebolla;3262;-4,571408094;39,94599544;420;8;Castilla-La Mancha
45047000000;45184;45;Toledo;Cedillo del Condado;4618;2652,87;35005;45047000101;Cedillo del Condado;4201;-3,924266175;40,11567058;644;8;Castilla-La Mancha
45048000000;45188;45;Toledo;Los Cerralbos;459;4014,9985;37692;45048000101;Los Cerralbos;456;-4,569198845;39,98373767;465;8;Castilla-La Mancha
45049000000;45192;45;Toledo;Cervera de los Montes;511;3168,9846;29804;45049000101;Cervera de los Montes;479;-4,810911161;40,05231019;533;8;Castilla-La Mancha
45050000000;45196;45;Toledo;Ciruelos;749;2281,62;23997;45050000101;Ciruelos;723;-3,613740067;39,93894662;706;8;Castilla-La Mancha
45051000000;45200;45;Toledo;Cobeja;2717;1766,22;24257;45051000101;Cobeja;2717;-3,859171969;40,02316521;502;8;Castilla-La Mancha
45052000000;45204;45;Toledo;Cobisa;4562;1479,98;23342;45052000101;Cobisa;1591;-4,024728313;39,8045929;674;8;Castilla-La Mancha
45053000000;45208;45;Toledo;Consuegra;9806;35872,81;99728;45053000101;Consuegra;9760;-3,606854632;39,46055614;704;8;Castilla-La Mancha
45054000000;45212;45;Toledo;Corral de Almaguer;5340;32870,3487;94325;45054000101;Corral de Almaguer;5322;-3,164272919;39,75923102;705;8;Castilla-La Mancha
45055000000;45216;45;Toledo;Cuerva;1259;3751,0325;29320;45055000101;Cuerva;1259;-4,210704463;39,66397448;771;8;Castilla-La Mancha
45056000000;45220;45;Toledo;Chozas de Canales;5036;3268,7308;28409;45056000101;Chozas de Canales;4992;-4,043857951;40,10035048;545;8;Castilla-La Mancha
45057000000;45224;45;Toledo;Chueca;252;1112,2702;15476;45057000101;Chueca;244;-3,943917783;39,73182806;736;8;Castilla-La Mancha
45058000000;45228;45;Toledo;Domingo Pérez;415;1293,4584;17783;45058000101;Domingo Pérez;414;-4,505764053;39,97607636;496;8;Castilla-La Mancha
45059000000;45232;45;Toledo;Dosbarrios;2268;11169,7;60089;45059000101;Dosbarrios;2259;-3,483950375;39,88224943;711;8;Castilla-La Mancha
45060000000;45236;45;Toledo;Erustes;225;951,8361;15252;45060000101;Erustes;211;-4,497319782;39,95672645;532;8;Castilla-La Mancha
45061000000;45240;45;Toledo;Escalona;3986;7315,0524;48269;45061000101;Escalona;1832;-4,402670149;40,16556513;457;8;Castilla-La Mancha
45062000000;45244;45;Toledo;Escalonilla;1543;5094,8967;35129;45062000101;Escalonilla;1533;-4,349156069;39,92508171;545;8;Castilla-La Mancha
45063000000;45248;45;Toledo;Espinoso del Rey;423;4824,34;27910;45063000101;Espinoso del Rey;423;-4,784231982;39,65286076;721;8;Castilla-La Mancha
45064000000;45252;45;Toledo;Esquivias;5844;2507,24;27165;45064000101;Esquivias;5827;-3,767033714;40,10401475;610;8;Castilla-La Mancha
45065000000;45256;45;Toledo;La Estrella;251;7723,3883;38354;45065000101;La Estrella;220;-5,093434537;39,68959474;545;8;Castilla-La Mancha
45066000000;45260;45;Toledo;Fuensalida;12662;6817,32;53435;45066000101;Fuensalida;12484;-4,209149925;40,05286068;591;8;Castilla-La Mancha
45067000000;45264;45;Toledo;Gálvez;3049;5499,6349;37759;45067000101;Gálvez;3003;-4,274174754;39,70031518;707;8;Castilla-La Mancha
45068000000;45268;45;Toledo;Garciotum;220;2273;34234;45068000101;Garciotum;207;-4,648505217;40,09780272;452;8;Castilla-La Mancha
45069000000;45272;45;Toledo;Gerindote;2851;4423,55;37567;45069000101;Gerindote;2798;-4,303937514;39,9663744;550;8;Castilla-La Mancha
45070000000;45276;45;Toledo;Guadamur;1800;3782,61;41355;45070000101;Guadamur;1664;-4,148660484;39,81127662;628;8;Castilla-La Mancha
45071000000;45280;45;Toledo;La Guardia;2204;19558,8231;98727;45071000101;La Guardia;2175;-3,478312185;39,7889905;698;8;Castilla-La Mancha
45072000000;45284;45;Toledo;Las Herencias;820;9000,97;67396;45072000101;Las Herencias;558;-4,921823131;39,86771762;363;8;Castilla-La Mancha
45073000000;45288;45;Toledo;Herreruela de Oropesa;329;1054,3387;19122;45073000101;Herreruela de Oropesa;329;-5,243123978;39,88796806;389;8;Castilla-La Mancha
45074000000;45292;45;Toledo;Hinojosa de San Vicente;370;3105,62;22970;45074000101;Hinojosa de San Vicente;353;-4,722476453;40,10489996;648;8;Castilla-La Mancha
45075000000;45296;45;Toledo;Hontanar;140;15176,5983;92019;45075000101;Hontanar;107;-4,498081146;39,61232585;842;8;Castilla-La Mancha
45076000000;45300;45;Toledo;Hormigos;1038;2748,4696;23190;45076000101;Hormigos;623;-4,444621774;40,09796764;462;8;Castilla-La Mancha
45077000000;45304;45;Toledo;Huecas;899;2746,22;26532;45077000101;Huecas;891;-4,195817925;40,01180549;550;8;Castilla-La Mancha
45078000000;45308;45;Toledo;Huerta de Valdecarábanos;1850;8300,8;48428;45078000101;Huerta de Valdecarábanos;1846;-3,612965227;39,86433755;625;8;Castilla-La Mancha
45079000000;45312;45;Toledo;La Iglesuela del Tiétar;448;6909,57;45226;45079000101;La Iglesuela del Tiétar;337;-4,751439456;40,23286418;518;8;Castilla-La Mancha
45080000000;45316;45;Toledo;Illán de Vacas;8;915,3212;17222;45080000101;Illán de Vacas;8;-4,556853316;39,97056311;479;8;Castilla-La Mancha
45081000000;45320;45;Toledo;Illescas;33167;5674,55;42865;45081000101;Illescas;21809;-3,849586645;40,12400447;589;8;Castilla-La Mancha
45082000000;45324;45;Toledo;Lagartera;1308;8118,71;69066;45082000101;Lagartera;1226;-5,201009893;39,90609167;394;8;Castilla-La Mancha
45083000000;45328;45;Toledo;Layos;933;1822,93;23742;45083000101;Layos;932;-4,064047946;39,77697262;649;8;Castilla-La Mancha
45084000000;45332;45;Toledo;Lillo;2535;15139,7328;53081;45084000101;Lillo;2459;-3,304736461;39,72348398;684;8;Castilla-La Mancha
45085000000;45336;45;Toledo;Lominchar;2985;2226,3477;25638;45085000101;Lominchar;2858;-3,966838674;40,08976315;643;8;Castilla-La Mancha
45086000000;45340;45;Toledo;Lucillos;675;4055,44;39224;45086000101;Lucillos;518;-4,612313063;39,98475818;478;8;Castilla-La Mancha
45087000000;45344;45;Toledo;Madridejos;10072;26305,58;87447;45087000101;Madridejos;10035;-3,535390649;39,46966463;688;8;Castilla-La Mancha
45088000000;45348;45;Toledo;Magán;4375;2923,8;31890;45088000101;Magán;4370;-3,930954746;39,96216298;485;8;Castilla-La Mancha
45089000000;45352;45;Toledo;Malpica de Tajo;1676;7959,321;41241;45089000201;Malpica de Tajo;1554;-4,547265174;39,89727054;398;8;Castilla-La Mancha
45090000000;45356;45;Toledo;Manzaneque;416;1222,1336;16719;45090000101;Manzaneque;411;-3,79511848;39,63569756;715;8;Castilla-La Mancha
45091000000;45360;45;Toledo;Maqueda;546;7368,21;64982;45091000101;Maqueda;488;-4,372609962;40,06533994;472;8;Castilla-La Mancha
45092000000;45364;45;Toledo;Marjaliza;262;6579,16;39348;45092000101;Marjaliza;255;-3,935941233;39,56369711;859;8;Castilla-La Mancha
45093000000;45368;45;Toledo;Marrupe;166;1049,9147;18343;45093000101;Marrupe;140;-4,794104238;40,09046483;589;8;Castilla-La Mancha
45094000000;45372;45;Toledo;Mascaraque;444;6560,6013;52302;45094000101;Mascaraque;441;-3,813376956;39,71605027;715;8;Castilla-La Mancha
45095000000;45376;45;Toledo;La Mata;913;1918,1009;22956;45095000101;La Mata;912;-4,438157953;39,94375967;566;8;Castilla-La Mancha
45096000000;45380;45;Toledo;Mazarambroz;1272;21602,62;79715;45096000201;Mazarambroz;1149;-4,018653066;39,69473054;776;8;Castilla-La Mancha
45097000000;45384;45;Toledo;Mejorada;1395;4617,46;29439;45097000101;Mejorada;1383;-4,883504364;40,01025803;548;8;Castilla-La Mancha
45098000000;45388;45;Toledo;Menasalbas;2495;17944,0435;74027;45098000101;Menasalbas;2423;-4,284197008;39,64103385;703;8;Castilla-La Mancha
45099000000;45392;45;Toledo;Méntrida;6618;8300,5248;44522;45099000101;Méntrida;4841;-4,195208578;40,23754905;525;8;Castilla-La Mancha
45100000000;45396;45;Toledo;Mesegar de Tajo;203;1765,6537;19729;45100000101;Mesegar de Tajo;200;-4,501928422;39,92524168;475;8;Castilla-La Mancha
45101000000;45400;45;Toledo;Miguel Esteban;4738;9296,22;42291;45101000101;Miguel Esteban;4716;-3,076034568;39,52583921;680;8;Castilla-La Mancha
45102000000;45404;45;Toledo;Mocejón;5183;3064,05;31893;45102000201;Mocejón;5148;-3,916357447;39,93969597;477;8;Castilla-La Mancha
45103000000;45408;45;Toledo;Mohedas de la Jara;385;6041,7027;31486;45103000101;Mohedas de la Jara;365;-5,144488676;39,60400398;642;8;Castilla-La Mancha
45104000000;45412;45;Toledo;Montearagón;598;1196,63;17243;45104000101;Montearagón;533;-4,630297061;39,96508255;424;8;Castilla-La Mancha
45105000000;45416;45;Toledo;Montesclaros;387;2062,16;23088;45105000101;Montesclaros;367;-4,938323613;40,10570541;553;8;Castilla-La Mancha
45106000000;45420;45;Toledo;Mora;10174;16857,1483;69569;45106000101;Mora;10033;-3,772739434;39,68470611;715;8;Castilla-La Mancha
45107000000;45424;45;Toledo;Nambroca;5327;8207,79;56412;45107000101;Nambroca;4409;-3,944396886;39,79802499;678;8;Castilla-La Mancha
45108000000;45428;45;Toledo;La Nava de Ricomalillo;522;3952,6995;28285;45108000101;La Nava de Ricomalillo;522;-4,990121278;39,65161274;646;8;Castilla-La Mancha
45109000000;45432;45;Toledo;Navahermosa;3615;12979,4126;56444;45109000101;Navahermosa;3551;-4,472466607;39,633767;735;8;Castilla-La Mancha
45110000000;45436;45;Toledo;Navalcán;1859;6011,91;43216;45110000101;Navalcán;1859;-5,092099939;40,07003893;392;8;Castilla-La Mancha
45111000000;45440;45;Toledo;Navalmoralejo;57;2274,5096;25684;45111000101;Navalmoralejo;56;-5,143056767;39,73878797;427;8;Castilla-La Mancha
45112000000;45444;45;Toledo;Los Navalmorales;2118;10495,3832;48685;45112000101;Los Navalmorales;2084;-4,64136142;39,7249819;661;8;Castilla-La Mancha
45113000000;45448;45;Toledo;Los Navalucillos;1890;35603,69;108196;45113000201;Los Navalucillos;1720;-4,641223859;39,66621753;743;8;Castilla-La Mancha
45114000000;45452;45;Toledo;Navamorcuende;579;11080,74;65096;45114000101;Navamorcuende;557;-4,785741444;40,1572958;767;8;Castilla-La Mancha
45115000000;45456;45;Toledo;Noblejas;3994;6983,01;44161;45115000101;Noblejas;3986;-3,440997297;39,98279825;741;8;Castilla-La Mancha
45116000000;45460;45;Toledo;Noez;1075;3421,9761;28043;45116000101;Noez;1070;-4,184395563;39,74167594;753;8;Castilla-La Mancha
45117000000;45464;45;Toledo;Nombela;909;12156,2832;51405;45117000101;Nombela;844;-4,503187581;40,15690814;494;8;Castilla-La Mancha
45118000000;45468;45;Toledo;Novés;3612;4171,86;36177;45118000101;Novés;2964;-4,273725049;40,04704575;557;8;Castilla-La Mancha
45119000000;45472;45;Toledo;Numancia de la Sagra;5729;2951,4;31566;45119000101;Numancia de la Sagra;5384;-3,854834432;40,07608875;526;8;Castilla-La Mancha
45120000000;45476;45;Toledo;Nuño Gómez;179;1689,4471;19258;45120000101;Nuño Gómez;175;-4,62068828;40,11450085;470;8;Castilla-La Mancha
45121000000;45480;45;Toledo;Ocaña;16039;14758,4;90601;45121000101;Ocaña;16013;-3,501109153;39,95840816;731;8;Castilla-La Mancha
45122000000;45484;45;Toledo;Olías del Rey;9184;4002,76;35245;45122000101;Olías del Rey;5500;-3,987384809;39,94705126;583;8;Castilla-La Mancha
45123000000;45488;45;Toledo;Ontígola;5109;4152,52;49188;45123000101;Ontígola;5024;-3,572544766;40,00344664;605;8;Castilla-La Mancha
45124000000;45492;45;Toledo;Orgaz;2652;15410,31;60671;45124000201;Orgaz;2538;-3,874618486;39,64688613;743;8;Castilla-La Mancha
45125000000;45496;45;Toledo;Oropesa;2582;33645,87;213823;45125000201;Oropesa;2461;-5,174799617;39,91689479;408;8;Castilla-La Mancha
45126000000;45500;45;Toledo;Otero;446;2956,9316;30179;45126000101;Otero;268;-4,515303576;40,00089929;461;8;Castilla-La Mancha
45127000000;45504;45;Toledo;Palomeque;1237;2227,9797;20959;45127000101;Palomeque;369;-3,964042657;40,11910976;607;8;Castilla-La Mancha
45128000000;45508;45;Toledo;Pantoja;3621;2805,62;28177;45128000101;Pantoja;3538;-3,836608887;40,04400719;521;8;Castilla-La Mancha
45129000000;45512;45;Toledo;Paredes de Escalona;133;2491,5939;27546;45129000101;Paredes de Escalona;117;-4,430846511;40,20506598;495;8;Castilla-La Mancha
45130000000;45516;45;Toledo;Parrillas;323;5130,13;39586;45130000101;Parrillas;307;-5,063186562;40,06289393;396;8;Castilla-La Mancha
45131000000;45520;45;Toledo;Pelahustán;341;4433,78;41770;45131000101;Pelahustán;333;-4,597956222;40,17655063;673;8;Castilla-La Mancha
45132000000;45524;45;Toledo;Pepino;3421;4541,79;30135;45132000101;Pepino;832;-4,803211491;40,03169389;440;8;Castilla-La Mancha
45133000000;45528;45;Toledo;Polán;3948;15853,51;88032;45133000101;Polán;3869;-4,168451499;39,78901161;649;8;Castilla-La Mancha
45134000000;45532;45;Toledo;Portillo de Toledo;2389;2004,47;28578;45134000101;Portillo de Toledo;2339;-4,229043959;40,06392769;592;8;Castilla-La Mancha
45135000000;45536;45;Toledo;La Puebla de Almoradiel;4948;10620,53;54052;45135000101;La Puebla de Almoradiel;4922;-3,118287745;39,59843312;693;8;Castilla-La Mancha
45136000000;45540;45;Toledo;La Puebla de Montalbán;8172;14133,8649;74683;45136000101;La Puebla de Montalbán;8031;-4,359570455;39,86450424;488;8;Castilla-La Mancha
45137000000;45544;45;Toledo;La Pueblanueva;2146;12232,83;60934;45137000101;La Pueblanueva;1894;-4,679969749;39,91216079;481;8;Castilla-La Mancha
45138000000;45548;45;Toledo;El Puente del Arzobispo;1152;97,82;4464;45138000101;El Puente del Arzobispo;1152;-5,170936325;39,80222884;336;8;Castilla-La Mancha
45139000000;45552;45;Toledo;Puerto de San Vicente;140;4664,28;32734;45139000101;Puerto de San Vicente;140;-5,115304571;39,52172235;761;8;Castilla-La Mancha
45140000000;45556;45;Toledo;Pulgar;1646;3860,2215;31837;45140000101;Pulgar;1640;-4,152831878;39,69452761;721;8;Castilla-La Mancha
45141000000;45560;45;Toledo;Quero;1048;10437,81;40476;45141000101;Quero;1048;-3,247594959;39,50986713;648;8;Castilla-La Mancha
45142000000;45564;45;Toledo;Quintanar de la Orden;11321;8787,65;49136;45142000101;Quintanar de la Orden;11280;-3,044111243;39,59094867;689;8;Castilla-La Mancha
45143000000;45568;45;Toledo;Quismondo;1886;1542,6546;29517;45143000101;Quismondo;1875;-4,324229104;40,10535067;547;8;Castilla-La Mancha
45144000000;45572;45;Toledo;El Real de San Vicente;967;5377;39207;45144000101;El Real de San Vicente;918;-4,690465907;40,13717598;750;8;Castilla-La Mancha
